pothole_id,road_id,road_name,ward,latitude,longitude,depth_cm,surface_area_sqm,severity_level,pavement_surface_type,primary_failure_cause,reported_by,report_date,status,repair_material_used,repair_completion_date,repair_contractor_id
PTH_2024_01070,RD_LOC_062,E Ward Sector 62 Connector Road,E,18.98595,72.83816,10.7,3.31,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-06-19,Inspected - Work Order Issued,Pending,,CONTR_BMC_121
PTH_2024_01071,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.25057,72.87711,12.1,1.75,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-08-01,In-Progress,Pending,,CONTR_BMC_125
PTH_2024_01072,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24955,72.87398,15.9,1.42,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-09-07,Resolved / Repaired,Mastic Asphalt,2024-09-12,CONTR_BMC_108
PTH_2024_01073,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24886,72.87403,16.0,1.0,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-08-20,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-22,CONTR_BMC_116
PTH_2024_01074,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24974,72.87988,5.9,2.01,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-07-25,Resolved / Repaired,Rapid Hardening Concrete,2024-07-27,CONTR_BMC_104
PTH_2024_01075,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.25054,72.88031,16.2,2.63,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-09-16,Resolved / Repaired,Mastic Asphalt,2024-09-20,CONTR_BMC_107
PTH_2024_01076,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24851,72.87816,9.5,1.45,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-09-18,Resolved / Repaired,Rapid Hardening Concrete,2024-09-22,CONTR_BMC_110
PTH_2024_01077,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24887,72.87443,15.6,3.29,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-06-13,Inspected - Work Order Issued,Pending,,CONTR_BMC_124
PTH_2024_01078,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.25135,72.87917,15.8,2.11,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-06-07,Citizen Reported,Pending,,CONTR_BMC_112
PTH_2024_01079,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.25014,72.87734,8.0,2.54,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-08-26,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-30,CONTR_BMC_107
PTH_2024_01080,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24657,72.87951,13.4,0.35,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-11,Resolved / Repaired,Rapid Hardening Concrete,2024-09-12,CONTR_BMC_115
PTH_2024_01081,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24909,72.88099,13.3,2.33,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-09-26,Resolved / Repaired,Rapid Hardening Concrete,2024-09-28,CONTR_BMC_115
PTH_2024_01082,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24674,72.8788,6.3,1.74,Moderate,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-07-08,In-Progress,Pending,,CONTR_BMC_123
PTH_2024_01083,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24837,72.88089,16.4,2.95,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-07-20,Citizen Reported,Pending,,CONTR_BMC_125
PTH_2024_01084,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24704,72.88198,8.5,1.11,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-07-28,Resolved / Repaired,Mastic Asphalt,2024-07-29,CONTR_BMC_119
PTH_2024_01085,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24803,72.88212,15.4,1.06,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-06-22,Resolved / Repaired,Rapid Hardening Concrete,2024-06-28,CONTR_BMC_121
PTH_2024_01086,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24654,72.87675,10.5,2.44,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-07-08,Citizen Reported,Pending,,CONTR_BMC_108
PTH_2024_01087,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24655,72.87546,6.9,1.51,Moderate,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-09-01,Resolved / Repaired,Mastic Asphalt,2024-09-04,CONTR_BMC_120
PTH_2024_01088,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.25046,72.87739,17.3,2.48,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-07-05,Resolved / Repaired,Mastic Asphalt,2024-07-06,CONTR_BMC_117
PTH_2024_01089,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24936,72.87587,11.0,2.52,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-09-19,Resolved / Repaired,Rapid Hardening Concrete,2024-09-21,CONTR_BMC_108
PTH_2024_01090,RD_LOC_063,R/N Ward Sector 63 Connector Road,R/N,19.24916,72.8777,15.8,0.95,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-09-28,In-Progress,Pending,,CONTR_BMC_120
PTH_2024_01091,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94324,72.80686,12.3,1.88,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-08-22,In-Progress,Pending,,CONTR_BMC_107
PTH_2024_01092,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94378,72.81032,7.9,1.79,High,Mastic Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-06-07,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-11,CONTR_BMC_102
PTH_2024_01093,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94272,72.81298,9.5,0.69,High,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-08-02,In-Progress,Pending,,CONTR_BMC_116
PTH_2024_01094,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94369,72.81276,10.4,1.49,High,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-07-19,Resolved / Repaired,Mastic Asphalt,2024-07-21,CONTR_BMC_105
PTH_2024_01095,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94274,72.81102,16.3,2.1,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-09-28,Inspected - Work Order Issued,Pending,,CONTR_BMC_114
PTH_2024_01096,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94395,72.80692,4.9,2.77,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-06-13,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-14,CONTR_BMC_114
PTH_2024_01097,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94273,72.80972,4.4,1.35,Moderate,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-09-10,Resolved / Repaired,Rapid Hardening Concrete,2024-09-13,CONTR_BMC_119
PTH_2024_01098,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94385,72.8052,15.8,2.02,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-08-27,Resolved / Repaired,Mastic Asphalt,2024-08-30,CONTR_BMC_112
PTH_2024_01099,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.944,72.80514,17.3,2.33,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-09-15,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-18,CONTR_BMC_108
PTH_2024_01100,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94322,72.80451,7.0,0.3,Moderate,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-07-01,Resolved / Repaired,Mastic Asphalt,2024-07-04,CONTR_BMC_114
PTH_2024_01101,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.944,72.80819,4.6,1.66,Moderate,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-06-15,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-19,CONTR_BMC_103
PTH_2024_01102,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94373,72.80726,11.9,1.99,High,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-07-20,Resolved / Repaired,Rapid Hardening Concrete,2024-07-21,CONTR_BMC_118
PTH_2024_01103,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.9435,72.81398,7.6,0.57,High,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-09-05,In-Progress,Pending,,CONTR_BMC_112
PTH_2024_01104,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94298,72.81346,8.0,0.83,High,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-14,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-17,CONTR_BMC_120
PTH_2024_01105,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94277,72.804,13.6,0.68,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-09-04,In-Progress,Pending,,CONTR_BMC_108
PTH_2024_01106,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94358,72.80825,8.2,2.31,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-07-19,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-22,CONTR_BMC_123
PTH_2024_01107,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94383,72.8094,11.4,2.9,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-09-16,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-19,CONTR_BMC_106
PTH_2024_01108,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94303,72.80639,6.4,3.3,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-08-07,Resolved / Repaired,Mastic Asphalt,2024-08-12,CONTR_BMC_102
PTH_2024_01109,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94289,72.81277,7.9,3.42,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-06-19,Inspected - Work Order Issued,Pending,,CONTR_BMC_103
PTH_2024_01110,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94364,72.8116,16.1,3.44,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-06-22,In-Progress,Pending,,CONTR_BMC_122
PTH_2024_01111,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94296,72.80948,17.5,2.4,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-06-10,Resolved / Repaired,Rapid Hardening Concrete,2024-06-13,CONTR_BMC_114
PTH_2024_01112,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94318,72.80474,5.0,1.35,Moderate,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-09-21,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-26,CONTR_BMC_120
PTH_2024_01113,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94407,72.81349,5.0,2.17,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-08-23,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-27,CONTR_BMC_116
PTH_2024_01114,RD_LOC_064,C Ward Sector 64 Connector Road,C,18.94396,72.81046,12.3,2.86,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-06-19,In-Progress,Pending,,CONTR_BMC_119
PTH_2024_01115,RD_LOC_065,A Ward Sector 65 Connector Road,A,18.90973,72.81459,6.2,2.66,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-08-02,In-Progress,Pending,,CONTR_BMC_124
PTH_2024_01116,RD_LOC_065,A Ward Sector 65 Connector Road,A,18.90998,72.81293,14.2,1.1,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-08-09,In-Progress,Pending,,CONTR_BMC_113
PTH_2024_01117,RD_LOC_065,A Ward Sector 65 Connector Road,A,18.90969,72.81031,16.4,0.39,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-09-06,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-09,CONTR_BMC_115
PTH_2024_01118,RD_LOC_065,A Ward Sector 65 Connector Road,A,18.90677,72.81123,13.9,1.35,Critical,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-07-06,Resolved / Repaired,Mastic Asphalt,2024-07-07,CONTR_BMC_114
PTH_2024_01119,RD_LOC_065,A Ward Sector 65 Connector Road,A,18.90645,72.811,9.0,3.04,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-09-12,Resolved / Repaired,Mastic Asphalt,2024-09-14,CONTR_BMC_112
PTH_2024_01120,RD_LOC_065,A Ward Sector 65 Connector Road,A,18.90789,72.81274,15.6,1.6,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-09-20,Resolved / Repaired,Rapid Hardening Concrete,2024-09-21,CONTR_BMC_117
PTH_2024_01121,RD_LOC_065,A Ward Sector 65 Connector Road,A,18.90644,72.81404,5.5,2.44,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-09-28,Resolved / Repaired,Mastic Asphalt,2024-10-03,CONTR_BMC_119
PTH_2024_01122,RD_LOC_065,A Ward Sector 65 Connector Road,A,18.90896,72.81043,12.5,0.42,Critical,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-06-17,Resolved / Repaired,Rapid Hardening Concrete,2024-06-23,CONTR_BMC_116
PTH_2024_01123,RD_LOC_065,A Ward Sector 65 Connector Road,A,18.90961,72.81133,14.2,2.03,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-08-20,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-21,CONTR_BMC_125
PTH_2024_01124,RD_LOC_065,A Ward Sector 65 Connector Road,A,18.90679,72.81419,8.8,2.48,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-08-08,Resolved / Repaired,Rapid Hardening Concrete,2024-08-14,CONTR_BMC_106
PTH_2024_01125,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13912,72.8552,4.5,3.44,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-07-23,Resolved / Repaired,Mastic Asphalt,2024-07-24,CONTR_BMC_121
PTH_2024_01126,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13851,72.85152,15.7,0.92,Critical,Bituminous Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-06-28,Resolved / Repaired,Rapid Hardening Concrete,2024-06-29,CONTR_BMC_101
PTH_2024_01127,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13852,72.85034,10.8,0.31,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-08-02,Resolved / Repaired,Rapid Hardening Concrete,2024-08-08,CONTR_BMC_122
PTH_2024_01128,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13818,72.84927,8.7,1.64,High,Bituminous Asphalt,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-06-18,Resolved / Repaired,Mastic Asphalt,2024-06-21,CONTR_BMC_101
PTH_2024_01129,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13866,72.85301,15.2,1.08,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-06-08,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-09,CONTR_BMC_113
PTH_2024_01130,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13823,72.84657,12.9,2.86,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-07-21,Resolved / Repaired,Rapid Hardening Concrete,2024-07-25,CONTR_BMC_107
PTH_2024_01131,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13903,72.85036,7.2,2.85,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-06-15,Inspected - Work Order Issued,Pending,,CONTR_BMC_124
PTH_2024_01132,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.1388,72.84933,4.7,1.58,Moderate,Bituminous Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-09-25,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-27,CONTR_BMC_122
PTH_2024_01133,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13819,72.85051,6.6,1.17,Moderate,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Citizen (MyBMC App),2024-06-14,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-17,CONTR_BMC_121
PTH_2024_01134,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13887,72.85492,8.4,2.59,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,AI Camera / Patrol Vehicle,2024-07-15,Resolved / Repaired,Mastic Asphalt,2024-07-20,CONTR_BMC_107
PTH_2024_01135,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13834,72.85082,4.5,2.35,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-06-25,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-28,CONTR_BMC_101
PTH_2024_01136,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13879,72.84521,11.3,1.66,High,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-07-03,In-Progress,Pending,,CONTR_BMC_122
PTH_2024_01137,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13885,72.84415,4.8,2.35,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-08-01,Resolved / Repaired,Rapid Hardening Concrete,2024-08-05,CONTR_BMC_121
PTH_2024_01138,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13824,72.8445,5.2,0.91,Moderate,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-09-26,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-10-01,CONTR_BMC_109
PTH_2024_01139,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13875,72.8498,12.6,1.11,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-08-02,Inspected - Work Order Issued,Pending,,CONTR_BMC_111
PTH_2024_01140,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13828,72.84753,10.9,0.68,High,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-07-27,Resolved / Repaired,Rapid Hardening Concrete,2024-07-31,CONTR_BMC_111
PTH_2024_01141,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13829,72.85373,10.6,0.9,High,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-09-19,Resolved / Repaired,Mastic Asphalt,2024-09-21,CONTR_BMC_108
PTH_2024_01142,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13852,72.85546,15.5,0.55,Critical,Bituminous Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-06-10,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-06-14,CONTR_BMC_119
PTH_2024_01143,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13883,72.84427,8.8,1.09,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,BMC Road Engineer Survey,2024-07-07,Resolved / Repaired,Mastic Asphalt,2024-07-10,CONTR_BMC_112
PTH_2024_01144,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.1391,72.84597,16.4,0.35,Critical,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,Citizen (MyBMC App),2024-08-23,In-Progress,Pending,,CONTR_BMC_118
PTH_2024_01145,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13825,72.85093,9.2,1.31,High,Bituminous Asphalt,Heavy Axle Commercial Vehicle Load,AI Camera / Patrol Vehicle,2024-08-08,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-09,CONTR_BMC_119
PTH_2024_01146,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13834,72.84862,11.1,2.31,Critical,Bituminous Asphalt,Asphalt Aging & Pavement Fatigue,Traffic Police Notification,2024-08-20,Inspected - Work Order Issued,Pending,,CONTR_BMC_104
PTH_2024_01147,RD_LOC_066,K/W Ward Sector 66 Connector Road,K/W,19.13834,72.84547,14.4,3.27,Critical,Bituminous Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Citizen (MyBMC App),2024-08-18,Inspected - Work Order Issued,Pending,,CONTR_BMC_113
PTH_2024_01148,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12735,72.83411,6.3,0.81,Moderate,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-09-02,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-03,CONTR_BMC_108
PTH_2024_01149,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12803,72.8352,8.4,2.32,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Citizen (MyBMC App),2024-09-16,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-20,CONTR_BMC_101
PTH_2024_01150,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12604,72.83384,6.7,2.19,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,AI Camera / Patrol Vehicle,2024-09-18,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-22,CONTR_BMC_109
PTH_2024_01151,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12782,72.83293,17.0,3.31,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,AI Camera / Patrol Vehicle,2024-07-18,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-22,CONTR_BMC_103
PTH_2024_01152,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12751,72.83454,15.0,1.99,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-08-18,Resolved / Repaired,Rapid Hardening Concrete,2024-08-23,CONTR_BMC_119
PTH_2024_01153,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12644,72.83535,6.7,2.2,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Citizen (MyBMC App),2024-07-11,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-07-17,CONTR_BMC_102
PTH_2024_01154,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12908,72.83373,5.8,2.39,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,Traffic Police Notification,2024-09-22,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-25,CONTR_BMC_113
PTH_2024_01155,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12901,72.83431,12.1,0.61,Critical,Mastic Asphalt,Waterlogging & Bitumen Stripping,Traffic Police Notification,2024-06-20,In-Progress,Pending,,CONTR_BMC_116
PTH_2024_01156,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12901,72.83362,6.5,1.83,Moderate,Mastic Asphalt,Waterlogging & Bitumen Stripping,BMC Road Engineer Survey,2024-07-09,In-Progress,Pending,,CONTR_BMC_101
PTH_2024_01157,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12862,72.83265,7.1,2.06,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),BMC Road Engineer Survey,2024-08-04,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-08-07,CONTR_BMC_105
PTH_2024_01158,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12911,72.83268,13.2,0.68,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),Traffic Police Notification,2024-09-14,Resolved / Repaired,Hot Mix Bituminous Concrete,2024-09-17,CONTR_BMC_123
PTH_2024_01159,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12894,72.83415,12.0,1.72,High,Mastic Asphalt,Heavy Axle Commercial Vehicle Load,Traffic Police Notification,2024-06-26,Inspected - Work Order Issued,Pending,,CONTR_BMC_125
PTH_2024_01160,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12792,72.83355,15.2,0.94,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-06-01,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-06-04,CONTR_BMC_115
PTH_2024_01161,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12608,72.83426,6.4,2.01,Critical,Mastic Asphalt,Utility Trench Reinstatement Failure (MGL/MTNL/Adani),AI Camera / Patrol Vehicle,2024-09-23,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-09-26,CONTR_BMC_118
PTH_2024_01162,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12705,72.83371,5.3,1.63,Moderate,Mastic Asphalt,Asphalt Aging & Pavement Fatigue,BMC Road Engineer Survey,2024-09-21,Resolved / Repaired,Mastic Asphalt,2024-09-22,CONTR_BMC_101
PTH_2024_01163,RD_LOC_067,K/W Ward Sector 67 Connector Road,K/W,19.12627,72.83319,10.9,2.55,Critical,Mastic Asphalt,Sub-grade Moisture Saturation,BMC Road Engineer Survey,2024-07-26,Resolved / Repaired,Cold Mix Polymer Asphalt,2024-08-01,CONTR_BMC_121
