timestamp,station_id,station_name,ward,rainfall_mm_per_hr,rainfall_category,humidity_pct,atmospheric_pressure_hpa
2024-09-21 12:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1004.7
2024-09-21 12:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1004.1
2024-09-21 12:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1004.6
2024-09-21 12:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1005.1
2024-09-21 12:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1004.2
2024-09-21 12:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,84,1004.4
2024-09-21 12:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1005.7
2024-09-21 13:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,82,1003.6
2024-09-21 13:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1003.8
2024-09-21 13:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1004.7
2024-09-21 13:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1004.2
2024-09-21 13:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1002.5
2024-09-21 13:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1003.3
2024-09-21 13:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1004.5
2024-09-21 13:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1005.6
2024-09-21 14:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1003.3
2024-09-21 14:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,83,1006.5
2024-09-21 14:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1005.7
2024-09-21 14:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1004.7
2024-09-21 14:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,85,1004.9
2024-09-21 14:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,82,1003.9
2024-09-21 14:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,84,1006.8
2024-09-21 14:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1004.7
2024-09-21 15:00:00,AWS_SCZ_01,Santacruz AWS,H/E,1.14,Light,95,1005.0
2024-09-21 15:00:00,AWS_CLB_02,Colaba AWS,A,1.04,Light,95,1004.3
2024-09-21 15:00:00,AWS_KRL_03,Kurla AWS,L,0.87,Light,96,1004.2
2024-09-21 15:00:00,AWS_CHM_04,Chembur AWS,M/W,0.75,Light,97,1005.3
2024-09-21 15:00:00,AWS_AND_05,Andheri West AWS,K/W,1.29,Light,97,1004.9
2024-09-21 15:00:00,AWS_DDR_06,Dadar AWS,G/N,1.16,Light,98,1004.8
2024-09-21 15:00:00,AWS_BVI_07,Borivali AWS,R/C,1.14,Light,97,1004.2
2024-09-21 15:00:00,AWS_WRL_08,Worli AWS,G/S,0.99,Light,95,1001.8
2024-09-21 16:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,83,1004.2
2024-09-21 16:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1005.8
2024-09-21 16:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,83,1005.8
2024-09-21 16:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1005.0
2024-09-21 16:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1005.7
2024-09-21 16:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1005.6
2024-09-21 16:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1004.6
2024-09-21 16:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,85,1004.0
2024-09-21 17:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,82,1003.2
2024-09-21 17:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1004.1
2024-09-21 17:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,86,1007.0
2024-09-21 17:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1006.5
2024-09-21 17:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1006.7
2024-09-21 17:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1006.6
2024-09-21 17:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1004.7
2024-09-21 17:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,85,1006.8
2024-09-21 18:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1003.0
2024-09-21 18:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1006.2
2024-09-21 18:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1003.3
2024-09-21 18:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,85,1005.3
2024-09-21 18:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1007.2
2024-09-21 18:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1004.4
2024-09-21 18:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1005.1
2024-09-21 18:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1006.1
2024-09-21 19:00:00,AWS_SCZ_01,Santacruz AWS,H/E,1.28,Light,94,1004.3
2024-09-21 19:00:00,AWS_CLB_02,Colaba AWS,A,1.54,Light,96,1004.9
2024-09-21 19:00:00,AWS_KRL_03,Kurla AWS,L,1.52,Light,94,1003.8
2024-09-21 19:00:00,AWS_CHM_04,Chembur AWS,M/W,1.12,Light,94,1003.5
2024-09-21 19:00:00,AWS_AND_05,Andheri West AWS,K/W,1.52,Light,95,1006.0
2024-09-21 19:00:00,AWS_DDR_06,Dadar AWS,G/N,0.84,Light,95,1004.5
2024-09-21 19:00:00,AWS_BVI_07,Borivali AWS,R/C,1.19,Light,98,1005.7
2024-09-21 19:00:00,AWS_WRL_08,Worli AWS,G/S,0.92,Light,95,1004.3
2024-09-21 20:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1006.1
2024-09-21 20:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1004.7
2024-09-21 20:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,85,1004.1
2024-09-21 20:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1003.5
2024-09-21 20:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1004.5
2024-09-21 20:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1005.3
2024-09-21 20:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1005.7
2024-09-21 20:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1003.9
2024-09-21 21:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1004.1
2024-09-21 21:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,82,1003.9
2024-09-21 21:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,86,1003.8
2024-09-21 21:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1005.6
2024-09-21 21:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,83,1005.6
2024-09-21 21:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1006.1
2024-09-21 21:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1004.8
2024-09-21 21:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,82,1004.5
2024-09-21 22:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1004.5
2024-09-21 22:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,83,1003.6
2024-09-21 22:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1006.0
2024-09-21 22:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1004.6
2024-09-21 22:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1002.4
2024-09-21 22:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,82,1006.5
2024-09-21 22:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,84,1005.9
2024-09-21 22:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1004.6
2024-09-21 23:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1004.5
2024-09-21 23:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1004.6
2024-09-21 23:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,86,1004.1
2024-09-21 23:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1003.0
2024-09-21 23:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,85,1004.6
2024-09-21 23:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1004.3
2024-09-21 23:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1003.0
2024-09-21 23:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,82,1006.2
2024-09-22 00:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,83,1004.4
2024-09-22 00:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,86,1004.6
2024-09-22 00:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1005.7
2024-09-22 00:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1008.4
2024-09-22 00:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1004.4
2024-09-22 00:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,82,1004.0
2024-09-22 00:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,82,1002.3
2024-09-22 00:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1005.8
2024-09-22 01:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.58,Light,98,1005.0
2024-09-22 01:00:00,AWS_CLB_02,Colaba AWS,A,0.58,Light,98,1004.8
2024-09-22 01:00:00,AWS_KRL_03,Kurla AWS,L,0.45,Light,97,1004.8
2024-09-22 01:00:00,AWS_CHM_04,Chembur AWS,M/W,0.57,Light,98,1004.9
2024-09-22 01:00:00,AWS_AND_05,Andheri West AWS,K/W,0.45,Light,94,1005.2
2024-09-22 01:00:00,AWS_DDR_06,Dadar AWS,G/N,0.48,Light,95,1003.5
2024-09-22 01:00:00,AWS_BVI_07,Borivali AWS,R/C,0.46,Light,96,1006.4
2024-09-22 01:00:00,AWS_WRL_08,Worli AWS,G/S,0.39,Light,94,1004.4
2024-09-22 02:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1004.9
2024-09-22 02:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1004.7
2024-09-22 02:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,84,1006.1
2024-09-22 02:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1004.2
2024-09-22 02:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,84,1004.5
2024-09-22 02:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1006.1
2024-09-22 02:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,83,1004.0
2024-09-22 02:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,85,1004.0
2024-09-22 03:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1004.7
2024-09-22 03:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1005.9
2024-09-22 03:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,86,1004.8
2024-09-22 03:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,83,1005.5
2024-09-22 03:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,82,1004.7
2024-09-22 03:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1005.6
2024-09-22 03:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1005.1
2024-09-22 03:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1003.7
2024-09-22 04:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,85,1006.2
2024-09-22 04:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1005.6
2024-09-22 04:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1003.8
2024-09-22 04:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1004.9
2024-09-22 04:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1004.2
2024-09-22 04:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,84,1005.5
2024-09-22 04:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,85,1005.3
2024-09-22 04:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1005.8
2024-09-22 05:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,82,1004.3
2024-09-22 05:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,82,1004.9
2024-09-22 05:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1005.8
2024-09-22 05:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1003.1
2024-09-22 05:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,84,1005.5
2024-09-22 05:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,83,1004.1
2024-09-22 05:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1005.7
2024-09-22 05:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1007.4
2024-09-22 06:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.33,Light,94,1005.0
2024-09-22 06:00:00,AWS_CLB_02,Colaba AWS,A,0.44,Light,95,1004.2
2024-09-22 06:00:00,AWS_KRL_03,Kurla AWS,L,0.37,Light,94,1006.0
2024-09-22 06:00:00,AWS_CHM_04,Chembur AWS,M/W,0.45,Light,97,1004.0
2024-09-22 06:00:00,AWS_AND_05,Andheri West AWS,K/W,0.36,Light,94,1005.9
2024-09-22 06:00:00,AWS_DDR_06,Dadar AWS,G/N,0.47,Light,96,1004.0
2024-09-22 06:00:00,AWS_BVI_07,Borivali AWS,R/C,0.5,Light,97,1005.6
2024-09-22 06:00:00,AWS_WRL_08,Worli AWS,G/S,0.49,Light,96,1003.7
2024-09-22 07:00:00,AWS_SCZ_01,Santacruz AWS,H/E,27.62,Heavy,96,999.4
2024-09-22 07:00:00,AWS_CLB_02,Colaba AWS,A,26.95,Heavy,97,1000.6
2024-09-22 07:00:00,AWS_KRL_03,Kurla AWS,L,26.37,Heavy,95,1001.0
2024-09-22 07:00:00,AWS_CHM_04,Chembur AWS,M/W,27.74,Heavy,96,999.2
2024-09-22 07:00:00,AWS_AND_05,Andheri West AWS,K/W,24.2,Heavy,94,1000.6
2024-09-22 07:00:00,AWS_DDR_06,Dadar AWS,G/N,24.98,Heavy,96,997.6
2024-09-22 07:00:00,AWS_BVI_07,Borivali AWS,R/C,36.51,Very Heavy,95,1001.0
2024-09-22 07:00:00,AWS_WRL_08,Worli AWS,G/S,33.11,Heavy,94,1002.4
2024-09-22 08:00:00,AWS_SCZ_01,Santacruz AWS,H/E,29.66,Heavy,95,1001.7
2024-09-22 08:00:00,AWS_CLB_02,Colaba AWS,A,30.31,Heavy,94,1000.3
2024-09-22 08:00:00,AWS_KRL_03,Kurla AWS,L,45.11,Very Heavy,95,997.9
2024-09-22 08:00:00,AWS_CHM_04,Chembur AWS,M/W,34.51,Heavy,97,998.9
2024-09-22 08:00:00,AWS_AND_05,Andheri West AWS,K/W,37.52,Very Heavy,98,1000.0
2024-09-22 08:00:00,AWS_DDR_06,Dadar AWS,G/N,45.65,Very Heavy,94,1001.1
2024-09-22 08:00:00,AWS_BVI_07,Borivali AWS,R/C,34.34,Heavy,98,1000.9
2024-09-22 08:00:00,AWS_WRL_08,Worli AWS,G/S,48.62,Very Heavy,95,999.5
2024-09-22 09:00:00,AWS_SCZ_01,Santacruz AWS,H/E,50.57,Very Heavy,97,1001.6
2024-09-22 09:00:00,AWS_CLB_02,Colaba AWS,A,41.7,Very Heavy,98,998.7
2024-09-22 09:00:00,AWS_KRL_03,Kurla AWS,L,71.74,Extremely Heavy,98,1000.1
2024-09-22 09:00:00,AWS_CHM_04,Chembur AWS,M/W,43.64,Very Heavy,95,1001.4
2024-09-22 09:00:00,AWS_AND_05,Andheri West AWS,K/W,70.29,Extremely Heavy,94,999.9
2024-09-22 09:00:00,AWS_DDR_06,Dadar AWS,G/N,59.6,Very Heavy,94,1001.7
2024-09-22 09:00:00,AWS_BVI_07,Borivali AWS,R/C,51.06,Very Heavy,94,1002.7
2024-09-22 09:00:00,AWS_WRL_08,Worli AWS,G/S,47.44,Very Heavy,95,1001.2
2024-09-22 10:00:00,AWS_SCZ_01,Santacruz AWS,H/E,62.25,Very Heavy,94,1001.5
2024-09-22 10:00:00,AWS_CLB_02,Colaba AWS,A,85.25,Extremely Heavy,98,998.9
2024-09-22 10:00:00,AWS_KRL_03,Kurla AWS,L,49.26,Very Heavy,94,1001.4
2024-09-22 10:00:00,AWS_CHM_04,Chembur AWS,M/W,61.87,Very Heavy,98,999.8
2024-09-22 10:00:00,AWS_AND_05,Andheri West AWS,K/W,84.73,Extremely Heavy,97,1000.5
2024-09-22 10:00:00,AWS_DDR_06,Dadar AWS,G/N,54.41,Very Heavy,98,1002.0
2024-09-22 10:00:00,AWS_BVI_07,Borivali AWS,R/C,66.61,Extremely Heavy,98,1000.9
2024-09-22 10:00:00,AWS_WRL_08,Worli AWS,G/S,79.12,Extremely Heavy,96,1001.7
2024-09-22 11:00:00,AWS_SCZ_01,Santacruz AWS,H/E,53.9,Very Heavy,95,1001.0
2024-09-22 11:00:00,AWS_CLB_02,Colaba AWS,A,89.79,Extremely Heavy,98,998.0
2024-09-22 11:00:00,AWS_KRL_03,Kurla AWS,L,53.11,Very Heavy,98,1000.4
2024-09-22 11:00:00,AWS_CHM_04,Chembur AWS,M/W,85.9,Extremely Heavy,94,1000.9
2024-09-22 11:00:00,AWS_AND_05,Andheri West AWS,K/W,60.92,Very Heavy,96,1000.5
2024-09-22 11:00:00,AWS_DDR_06,Dadar AWS,G/N,69.16,Extremely Heavy,98,1000.6
2024-09-22 11:00:00,AWS_BVI_07,Borivali AWS,R/C,62.77,Very Heavy,94,997.9
2024-09-22 11:00:00,AWS_WRL_08,Worli AWS,G/S,71.99,Extremely Heavy,97,999.2
2024-09-22 12:00:00,AWS_SCZ_01,Santacruz AWS,H/E,54.05,Very Heavy,95,1001.3
2024-09-22 12:00:00,AWS_CLB_02,Colaba AWS,A,63.97,Very Heavy,97,1001.5
2024-09-22 12:00:00,AWS_KRL_03,Kurla AWS,L,55.02,Very Heavy,97,999.6
2024-09-22 12:00:00,AWS_CHM_04,Chembur AWS,M/W,84.89,Extremely Heavy,97,999.9
2024-09-22 12:00:00,AWS_AND_05,Andheri West AWS,K/W,74.22,Extremely Heavy,95,1000.1
2024-09-22 12:00:00,AWS_DDR_06,Dadar AWS,G/N,67.83,Extremely Heavy,98,1000.0
2024-09-22 12:00:00,AWS_BVI_07,Borivali AWS,R/C,50.27,Very Heavy,98,998.9
2024-09-22 12:00:00,AWS_WRL_08,Worli AWS,G/S,74.69,Extremely Heavy,97,1001.0
2024-09-22 13:00:00,AWS_SCZ_01,Santacruz AWS,H/E,63.74,Very Heavy,97,999.0
2024-09-22 13:00:00,AWS_CLB_02,Colaba AWS,A,88.13,Extremely Heavy,96,1000.5
2024-09-22 13:00:00,AWS_KRL_03,Kurla AWS,L,67.92,Extremely Heavy,95,1001.9
2024-09-22 13:00:00,AWS_CHM_04,Chembur AWS,M/W,68.36,Extremely Heavy,94,1000.4
2024-09-22 13:00:00,AWS_AND_05,Andheri West AWS,K/W,87.24,Extremely Heavy,96,998.4
2024-09-22 13:00:00,AWS_DDR_06,Dadar AWS,G/N,87.8,Extremely Heavy,97,1004.0
2024-09-22 13:00:00,AWS_BVI_07,Borivali AWS,R/C,69.79,Extremely Heavy,98,1000.4
2024-09-22 13:00:00,AWS_WRL_08,Worli AWS,G/S,51.75,Very Heavy,95,998.8
2024-09-22 14:00:00,AWS_SCZ_01,Santacruz AWS,H/E,56.2,Very Heavy,96,1000.3
2024-09-22 14:00:00,AWS_CLB_02,Colaba AWS,A,55.79,Very Heavy,97,998.9
2024-09-22 14:00:00,AWS_KRL_03,Kurla AWS,L,51.03,Very Heavy,96,999.4
2024-09-22 14:00:00,AWS_CHM_04,Chembur AWS,M/W,70.49,Extremely Heavy,98,998.9
2024-09-22 14:00:00,AWS_AND_05,Andheri West AWS,K/W,71.87,Extremely Heavy,94,999.2
2024-09-22 14:00:00,AWS_DDR_06,Dadar AWS,G/N,68.0,Extremely Heavy,98,999.7
2024-09-22 14:00:00,AWS_BVI_07,Borivali AWS,R/C,64.39,Very Heavy,95,999.4
2024-09-22 14:00:00,AWS_WRL_08,Worli AWS,G/S,73.21,Extremely Heavy,97,998.3
2024-09-22 15:00:00,AWS_SCZ_01,Santacruz AWS,H/E,49.22,Very Heavy,95,1000.0
2024-09-22 15:00:00,AWS_CLB_02,Colaba AWS,A,52.97,Very Heavy,96,999.5
2024-09-22 15:00:00,AWS_KRL_03,Kurla AWS,L,41.91,Very Heavy,97,1000.6
2024-09-22 15:00:00,AWS_CHM_04,Chembur AWS,M/W,64.32,Very Heavy,98,1000.9
2024-09-22 15:00:00,AWS_AND_05,Andheri West AWS,K/W,59.55,Very Heavy,94,998.1
2024-09-22 15:00:00,AWS_DDR_06,Dadar AWS,G/N,70.87,Extremely Heavy,95,999.9
2024-09-22 15:00:00,AWS_BVI_07,Borivali AWS,R/C,53.09,Very Heavy,96,1001.0
2024-09-22 15:00:00,AWS_WRL_08,Worli AWS,G/S,41.72,Very Heavy,96,1001.9
2024-09-22 16:00:00,AWS_SCZ_01,Santacruz AWS,H/E,35.07,Heavy,96,1001.0
2024-09-22 16:00:00,AWS_CLB_02,Colaba AWS,A,33.75,Heavy,96,998.8
2024-09-22 16:00:00,AWS_KRL_03,Kurla AWS,L,54.14,Very Heavy,98,1001.1
2024-09-22 16:00:00,AWS_CHM_04,Chembur AWS,M/W,41.13,Very Heavy,97,998.4
2024-09-22 16:00:00,AWS_AND_05,Andheri West AWS,K/W,38.91,Very Heavy,95,998.1
2024-09-22 16:00:00,AWS_DDR_06,Dadar AWS,G/N,47.55,Very Heavy,94,1002.1
2024-09-22 16:00:00,AWS_BVI_07,Borivali AWS,R/C,35.28,Heavy,95,1002.7
2024-09-22 16:00:00,AWS_WRL_08,Worli AWS,G/S,40.92,Very Heavy,98,1001.1
2024-09-22 17:00:00,AWS_SCZ_01,Santacruz AWS,H/E,40.7,Very Heavy,94,1002.4
2024-09-22 17:00:00,AWS_CLB_02,Colaba AWS,A,44.36,Very Heavy,98,1002.5
2024-09-22 17:00:00,AWS_KRL_03,Kurla AWS,L,38.96,Very Heavy,98,1001.0
2024-09-22 17:00:00,AWS_CHM_04,Chembur AWS,M/W,34.09,Heavy,95,1000.9
2024-09-22 17:00:00,AWS_AND_05,Andheri West AWS,K/W,26.57,Heavy,94,1001.8
2024-09-22 17:00:00,AWS_DDR_06,Dadar AWS,G/N,39.34,Very Heavy,95,1001.2
2024-09-22 17:00:00,AWS_BVI_07,Borivali AWS,R/C,46.91,Very Heavy,97,998.7
2024-09-22 17:00:00,AWS_WRL_08,Worli AWS,G/S,42.8,Very Heavy,94,997.3
2024-09-22 18:00:00,AWS_SCZ_01,Santacruz AWS,H/E,13.55,Moderate,98,1005.4
2024-09-22 18:00:00,AWS_CLB_02,Colaba AWS,A,17.69,Heavy,95,1000.6
2024-09-22 18:00:00,AWS_KRL_03,Kurla AWS,L,19.36,Heavy,94,1001.1
2024-09-22 18:00:00,AWS_CHM_04,Chembur AWS,M/W,12.85,Moderate,98,1002.8
2024-09-22 18:00:00,AWS_AND_05,Andheri West AWS,K/W,18.24,Heavy,96,1000.8
2024-09-22 18:00:00,AWS_DDR_06,Dadar AWS,G/N,19.43,Heavy,94,1000.5
2024-09-22 18:00:00,AWS_BVI_07,Borivali AWS,R/C,16.81,Heavy,98,1000.3
2024-09-22 18:00:00,AWS_WRL_08,Worli AWS,G/S,20.56,Heavy,95,1001.2
2024-09-22 19:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,83,1006.0
2024-09-22 19:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,82,1004.0
2024-09-22 19:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,83,1005.6
2024-09-22 19:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,84,1004.3
2024-09-22 19:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1004.3
2024-09-22 19:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,85,1005.3
2024-09-22 19:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,83,1004.7
2024-09-22 19:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,86,1005.4
2024-09-22 20:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,83,1005.3
2024-09-22 20:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,82,1006.5
2024-09-22 20:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,82,1005.9
2024-09-22 20:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,86,1002.8
2024-09-22 20:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,83,1004.7
2024-09-22 20:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1003.7
2024-09-22 20:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,86,1004.8
2024-09-22 20:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,84,1006.8
2024-09-22 21:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,86,1006.2
2024-09-22 21:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,84,1004.0
2024-09-22 21:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,86,1007.2
2024-09-22 21:00:00,AWS_CHM_04,Chembur AWS,M/W,0.0,None,82,1006.5
2024-09-22 21:00:00,AWS_AND_05,Andheri West AWS,K/W,0.0,None,86,1007.1
2024-09-22 21:00:00,AWS_DDR_06,Dadar AWS,G/N,0.0,None,86,1003.9
2024-09-22 21:00:00,AWS_BVI_07,Borivali AWS,R/C,0.0,None,82,1006.6
2024-09-22 21:00:00,AWS_WRL_08,Worli AWS,G/S,0.0,None,83,1005.7
2024-09-22 22:00:00,AWS_SCZ_01,Santacruz AWS,H/E,2.1,Light,98,1004.4
2024-09-22 22:00:00,AWS_CLB_02,Colaba AWS,A,2.58,Light,97,1005.0
2024-09-22 22:00:00,AWS_KRL_03,Kurla AWS,L,2.22,Light,98,1004.3
2024-09-22 22:00:00,AWS_CHM_04,Chembur AWS,M/W,2.83,Light,94,1006.0
2024-09-22 22:00:00,AWS_AND_05,Andheri West AWS,K/W,1.58,Light,95,1005.9
2024-09-22 22:00:00,AWS_DDR_06,Dadar AWS,G/N,2.35,Light,97,1006.3
2024-09-22 22:00:00,AWS_BVI_07,Borivali AWS,R/C,2.41,Light,94,1005.9
2024-09-22 22:00:00,AWS_WRL_08,Worli AWS,G/S,2.34,Light,98,1005.5
2024-09-22 23:00:00,AWS_SCZ_01,Santacruz AWS,H/E,0.0,None,82,1005.2
2024-09-22 23:00:00,AWS_CLB_02,Colaba AWS,A,0.0,None,85,1004.6
2024-09-22 23:00:00,AWS_KRL_03,Kurla AWS,L,0.0,None,86,1005.8
