date,station_name,latitude,longitude,precipitation_mm,rain_sum_mm,precipitation_hours,max_temp_c,min_temp_c,max_wind_speed_kmh
2022-12-03,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.2,21.1,20.2
2022-12-04,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.3,22.6,14.8
2022-12-05,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.8,23.6,15.6
2022-12-06,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.3,24.1,19.3
2022-12-07,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.4,22.7,21.2
2022-12-08,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.7,22.6,18.6
2022-12-09,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.6,21.3,19.4
2022-12-10,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.3,19.1,17.3
2022-12-11,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.3,19.4,18.7
2022-12-12,Colaba_IMD,18.9067,72.8147,0.6,0.6,4.0,32.6,22.6,15.6
2022-12-13,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,32.8,25.4,13.3
2022-12-14,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,32.0,26.3,14.3
2022-12-15,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.6,25.0,15.8
2022-12-16,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.4,24.1,18.7
2022-12-17,Colaba_IMD,18.9067,72.8147,0.2,0.2,1.0,33.7,24.2,16.1
2022-12-18,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.8,25.6,23.3
2022-12-19,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.4,23.7,21.5
2022-12-20,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.5,23.5,18.0
2022-12-21,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.7,20.6,16.3
2022-12-22,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.8,19.8,17.2
2022-12-23,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.5,20.2,20.9
2022-12-24,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.1,18.5,19.9
2022-12-25,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.5,14.4,15.0
2022-12-26,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.7,15.8,16.9
2022-12-27,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.5,18.8,17.1
2022-12-28,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.3,19.5,19.9
2022-12-29,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.8,19.1,19.6
2022-12-30,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.5,18.6,20.4
2022-12-31,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.8,19.7,20.9
2023-01-01,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.0,16.1,17.2
2023-01-02,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.1,17.1,18.4
2023-01-03,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.8,17.4,19.6
2023-01-04,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.7,17.2,16.1
2023-01-05,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.2,19.8,18.1
2023-01-06,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.0,21.2,17.1
2023-01-07,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.2,23.1,21.6
2023-01-08,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.7,21.7,22.7
2023-01-09,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.0,20.2,22.7
2023-01-10,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.6,19.1,22.4
2023-01-11,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.8,15.8,16.5
2023-01-12,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.7,16.7,20.4
2023-01-13,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,26.8,20.1,23.7
2023-01-14,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,25.5,16.1,19.9
2023-01-15,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,25.5,14.6,20.4
2023-01-16,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,25.9,14.6,15.6
2023-01-17,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,26.5,14.1,16.1
2023-01-18,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.5,14.9,14.8
2023-01-19,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.6,14.5,13.5
2023-01-20,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.1,17.3,17.9
2023-01-21,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.1,17.2,19.9
2023-01-22,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,26.5,18.6,24.3
2023-01-23,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,25.6,15.7,24.6
2023-01-24,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,25.4,15.9,24.7
2023-01-25,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,26.2,17.8,27.2
2023-01-26,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,26.8,18.7,21.4
2023-01-27,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.1,20.5,18.7
2023-01-28,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.2,18.6,20.3
2023-01-29,Colaba_IMD,18.9067,72.8147,0.4,0.4,3.0,27.1,20.8,16.5
2023-01-30,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,27.7,21.0,22.7
2023-01-31,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.2,21.0,28.8
2023-02-01,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.1,21.7,26.4
2023-02-02,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.5,23.1,21.6
2023-02-03,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.8,20.7,21.0
2023-02-04,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.1,18.6,20.5
2023-02-05,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.1,17.2,15.5
2023-02-06,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.8,17.6,20.2
2023-02-07,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.2,19.0,24.3
2023-02-08,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.6,17.4,22.0
2023-02-09,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.6,19.2,20.9
2023-02-10,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.9,17.9,20.9
2023-02-11,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.3,16.9,23.7
2023-02-12,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.2,17.5,26.4
2023-02-13,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.9,22.3,25.2
2023-02-14,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.2,19.8,20.9
2023-02-15,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.8,17.5,21.2
2023-02-16,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,35.2,20.4,29.5
2023-02-17,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.3,21.0,29.3
2023-02-18,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,35.3,18.2,22.4
2023-02-19,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,35.3,17.4,19.9
2023-02-20,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.5,20.4,16.9
2023-02-21,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.0,18.8,22.3
2023-02-22,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.5,18.4,23.7
2023-02-23,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.7,19.3,24.7
2023-02-24,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.4,20.7,25.8
2023-02-25,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.0,21.8,25.0
2023-02-26,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.5,20.8,24.8
2023-02-27,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.4,20.2,24.4
2023-02-28,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.7,19.3,21.6
2023-03-01,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.4,21.1,25.0
2023-03-02,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.9,21.5,21.5
2023-03-03,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.3,20.3,20.4
2023-03-04,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.5,21.0,21.1
2023-03-05,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,35.4,21.9,20.3
2023-03-06,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,37.2,23.8,17.8
2023-03-07,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,36.3,24.6,20.2
2023-03-08,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.8,23.0,21.9
2023-03-09,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,36.2,24.3,27.5
2023-03-10,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.3,23.8,26.0
2023-03-11,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,37.0,21.8,23.1
2023-03-12,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,37.2,23.0,20.9
2023-03-13,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,35.2,25.8,21.2
2023-03-14,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,36.0,22.8,19.1
2023-03-15,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.0,24.1,20.0
2023-03-16,Colaba_IMD,18.9067,72.8147,10.2,10.2,6.0,34.0,23.0,18.6
2023-03-17,Colaba_IMD,18.9067,72.8147,0.9,0.9,2.0,31.4,21.9,17.1
2023-03-18,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.6,23.8,20.1
2023-03-19,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.9,22.2,18.9
2023-03-20,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.4,24.3,18.0
2023-03-21,Colaba_IMD,18.9067,72.8147,0.8,0.8,1.0,29.5,21.3,15.5
2023-03-22,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.2,21.9,15.8
2023-03-23,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.4,22.6,19.5
2023-03-24,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.3,22.2,23.7
2023-03-25,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.6,21.9,25.4
2023-03-26,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.6,20.8,22.5
2023-03-27,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.8,21.4,20.8
2023-03-28,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.0,22.3,20.6
2023-03-29,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.9,21.2,17.3
2023-03-30,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,29.5,21.4,15.2
2023-03-31,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,29.2,23.4,16.7
2023-04-01,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.6,23.3,24.3
2023-04-02,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.0,21.7,23.8
2023-04-03,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.1,22.6,24.1
2023-04-04,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.6,23.5,25.6
2023-04-05,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,30.9,22.1,23.6
2023-04-06,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.8,24.1,25.7
2023-04-07,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.4,25.6,25.7
2023-04-08,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.8,26.9,20.9
2023-04-09,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,35.3,25.8,24.5
2023-04-10,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,35.2,26.1,24.3
2023-04-11,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.4,26.0,24.9
2023-04-12,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.5,26.5,28.7
2023-04-13,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.5,27.9,28.1
2023-04-14,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,35.2,26.3,26.5
2023-04-15,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,35.0,26.0,25.2
2023-04-16,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.3,24.0,23.6
2023-04-17,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.7,25.4,24.9
2023-04-18,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,36.5,26.6,26.7
2023-04-19,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,35.4,27.7,28.7
2023-04-20,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.0,26.0,25.2
2023-04-21,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.2,23.9,20.7
2023-04-22,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.7,22.7,20.0
2023-04-23,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.7,24.0,20.1
2023-04-24,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.5,24.3,27.6
2023-04-25,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.9,24.5,21.5
2023-04-26,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.5,25.3,22.4
2023-04-27,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.2,24.5,22.2
2023-04-28,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.9,25.6,19.0
2023-04-29,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,32.0,25.1,20.0
2023-04-30,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,31.5,23.9,20.8
2023-05-01,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,31.6,24.6,17.0
2023-05-02,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,31.7,25.7,17.3
2023-05-03,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.0,26.6,17.8
2023-05-04,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,31.7,24.7,20.5
2023-05-05,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.0,24.6,21.0
2023-05-06,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,31.9,24.9,23.0
2023-05-07,Colaba_IMD,18.9067,72.8147,2.3,2.3,4.0,30.3,26.6,15.3
2023-05-08,Colaba_IMD,18.9067,72.8147,0.5,0.5,2.0,32.4,27.2,20.3
2023-05-09,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.0,27.3,20.4
2023-05-10,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.0,27.3,22.1
2023-05-11,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.6,26.2,18.4
2023-05-12,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.5,27.2,18.9
2023-05-13,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.6,27.1,18.1
2023-05-14,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.4,26.3,16.7
2023-05-15,Colaba_IMD,18.9067,72.8147,1.6,1.6,5.0,33.1,27.6,19.1
2023-05-16,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,33.6,26.9,17.0
2023-05-17,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,33.3,26.6,24.0
2023-05-18,Colaba_IMD,18.9067,72.8147,0.1,0.1,1.0,33.0,27.1,22.8
2023-05-19,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.2,27.4,24.7
2023-05-20,Colaba_IMD,18.9067,72.8147,0.5,0.5,3.0,32.6,27.9,18.5
2023-05-21,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,32.7,27.8,20.9
2023-05-22,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,32.8,27.7,18.9
2023-05-23,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.1,25.6,24.0
2023-05-24,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.2,27.7,19.3
2023-05-25,Colaba_IMD,18.9067,72.8147,0.7,0.7,4.0,33.2,28.2,20.3
2023-05-26,Colaba_IMD,18.9067,72.8147,1.1,1.1,7.0,32.9,27.7,21.4
2023-05-27,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.7,28.3,19.2
2023-05-28,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.8,28.3,18.9
2023-05-29,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.6,28.5,25.9
2023-05-30,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.7,27.0,21.4
2023-05-31,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.2,28.3,24.4
2023-06-01,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.5,26.7,21.9
2023-06-02,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.4,28.1,18.1
2023-06-03,Colaba_IMD,18.9067,72.8147,0.2,0.2,2.0,33.9,29.1,18.9
2023-06-04,Colaba_IMD,18.9067,72.8147,1.3,1.3,8.0,33.2,29.4,18.2
2023-06-05,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.2,28.6,19.6
2023-06-06,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,33.7,28.5,16.6
2023-06-07,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.0,28.7,17.5
2023-06-08,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,34.5,29.4,19.7
2023-06-09,Colaba_IMD,18.9067,72.8147,2.6,2.6,8.0,34.0,28.8,35.2
2023-06-10,Colaba_IMD,18.9067,72.8147,1.8,1.8,5.0,34.2,28.7,32.5
2023-06-11,Colaba_IMD,18.9067,72.8147,2.7,2.7,8.0,33.4,26.5,33.9
2023-06-12,Colaba_IMD,18.9067,72.8147,3.8,3.8,11.0,34.0,26.3,42.5
2023-06-13,Colaba_IMD,18.9067,72.8147,5.2,5.2,15.0,32.8,26.1,35.5
2023-06-14,Colaba_IMD,18.9067,72.8147,2.9,2.9,7.0,30.9,25.3,33.8
2023-06-15,Colaba_IMD,18.9067,72.8147,1.1,1.1,9.0,32.5,27.8,34.1
2023-06-16,Colaba_IMD,18.9067,72.8147,4.1,4.1,16.0,31.5,27.1,36.2
2023-06-17,Colaba_IMD,18.9067,72.8147,8.7,8.7,22.0,31.4,27.3,27.9
2023-06-18,Colaba_IMD,18.9067,72.8147,5.3,5.3,15.0,31.0,26.8,19.9
2023-06-19,Colaba_IMD,18.9067,72.8147,2.8,2.8,12.0,31.4,27.3,19.9
2023-06-20,Colaba_IMD,18.9067,72.8147,3.8,3.8,12.0,30.9,27.4,19.8
2023-06-21,Colaba_IMD,18.9067,72.8147,1.7,1.7,12.0,31.7,27.1,20.3
2023-06-22,Colaba_IMD,18.9067,72.8147,1.3,1.3,10.0,31.8,27.7,18.6
2023-06-23,Colaba_IMD,18.9067,72.8147,3.0,3.0,17.0,30.9,26.5,20.7
2023-06-24,Colaba_IMD,18.9067,72.8147,26.6,26.6,23.0,29.1,25.3,17.1
2023-06-25,Colaba_IMD,18.9067,72.8147,17.3,17.3,23.0,27.7,25.1,19.1
2023-06-26,Colaba_IMD,18.9067,72.8147,26.7,26.7,24.0,27.0,24.8,20.5
2023-06-27,Colaba_IMD,18.9067,72.8147,24.4,24.4,24.0,27.1,24.8,21.9
2023-06-28,Colaba_IMD,18.9067,72.8147,56.7,56.7,24.0,27.6,26.3,26.7
2023-06-29,Colaba_IMD,18.9067,72.8147,58.3,58.3,24.0,27.7,25.8,30.0
2023-06-30,Colaba_IMD,18.9067,72.8147,66.5,66.5,24.0,27.4,26.5,34.9
2023-07-01,Colaba_IMD,18.9067,72.8147,35.6,35.6,24.0,27.5,25.5,27.3
2023-07-02,Colaba_IMD,18.9067,72.8147,52.6,52.6,24.0,27.9,25.9,28.5
2023-07-03,Colaba_IMD,18.9067,72.8147,15.8,15.8,22.0,28.3,26.7,23.9
2023-07-04,Colaba_IMD,18.9067,72.8147,25.1,25.1,24.0,28.0,25.9,23.6
2023-07-05,Colaba_IMD,18.9067,72.8147,30.7,30.7,24.0,27.6,26.0,19.1
2023-07-06,Colaba_IMD,18.9067,72.8147,115.8,115.8,24.0,27.5,26.1,37.0
2023-07-07,Colaba_IMD,18.9067,72.8147,86.8,86.8,24.0,27.5,26.4,34.7
2023-07-08,Colaba_IMD,18.9067,72.8147,25.6,25.6,23.0,28.7,26.0,34.1
2023-07-09,Colaba_IMD,18.9067,72.8147,11.8,11.8,24.0,28.8,26.2,30.7
2023-07-10,Colaba_IMD,18.9067,72.8147,6.0,6.0,22.0,28.6,26.7,28.8
2023-07-11,Colaba_IMD,18.9067,72.8147,10.2,10.2,23.0,28.4,25.6,22.3
2023-07-12,Colaba_IMD,18.9067,72.8147,9.9,9.9,24.0,27.2,25.3,15.5
2023-07-13,Colaba_IMD,18.9067,72.8147,18.6,18.6,23.0,27.2,25.1,25.7
2023-07-14,Colaba_IMD,18.9067,72.8147,39.4,39.4,24.0,27.3,25.5,25.2
2023-07-15,Colaba_IMD,18.9067,72.8147,14.1,14.1,24.0,27.0,25.0,18.5
2023-07-16,Colaba_IMD,18.9067,72.8147,28.2,28.2,24.0,26.9,25.1,22.5
2023-07-17,Colaba_IMD,18.9067,72.8147,41.6,41.6,24.0,27.2,25.6,27.3
2023-07-18,Colaba_IMD,18.9067,72.8147,48.0,48.0,24.0,27.1,26.1,35.3
2023-07-19,Colaba_IMD,18.9067,72.8147,72.8,72.8,24.0,27.0,26.3,30.1
2023-07-20,Colaba_IMD,18.9067,72.8147,19.8,19.8,24.0,27.9,26.2,34.0
2023-07-21,Colaba_IMD,18.9067,72.8147,39.8,39.8,24.0,27.6,25.8,26.9
2023-07-22,Colaba_IMD,18.9067,72.8147,45.7,45.7,24.0,27.2,25.9,28.2
2023-07-23,Colaba_IMD,18.9067,72.8147,61.9,61.9,24.0,27.7,26.4,35.4
2023-07-24,Colaba_IMD,18.9067,72.8147,87.4,87.4,24.0,27.5,26.0,37.1
2023-07-25,Colaba_IMD,18.9067,72.8147,63.0,63.0,24.0,27.1,25.9,27.7
2023-07-26,Colaba_IMD,18.9067,72.8147,81.4,81.4,24.0,27.1,25.9,31.3
2023-07-27,Colaba_IMD,18.9067,72.8147,66.5,66.5,24.0,27.1,26.2,30.2
2023-07-28,Colaba_IMD,18.9067,72.8147,53.2,53.2,24.0,27.2,25.5,28.8
2023-07-29,Colaba_IMD,18.9067,72.8147,16.7,16.7,21.0,27.7,26.3,29.9
2023-07-30,Colaba_IMD,18.9067,72.8147,16.9,16.9,22.0,28.0,26.4,32.8
2023-07-31,Colaba_IMD,18.9067,72.8147,19.5,19.5,24.0,27.8,26.2,28.1
2023-08-01,Colaba_IMD,18.9067,72.8147,11.1,11.1,23.0,27.8,26.3,28.9
2023-08-02,Colaba_IMD,18.9067,72.8147,13.1,13.1,23.0,27.8,25.6,30.1
2023-08-03,Colaba_IMD,18.9067,72.8147,9.7,9.7,23.0,28.1,26.4,31.6
2023-08-04,Colaba_IMD,18.9067,72.8147,9.7,9.7,20.0,28.2,26.9,30.2
2023-08-05,Colaba_IMD,18.9067,72.8147,9.7,9.7,21.0,27.9,26.6,28.6
2023-08-06,Colaba_IMD,18.9067,72.8147,5.5,5.5,17.0,27.9,26.5,28.7
2023-08-07,Colaba_IMD,18.9067,72.8147,1.7,1.7,10.0,28.1,26.6,31.9
2023-08-08,Colaba_IMD,18.9067,72.8147,3.5,3.5,16.0,28.4,26.4,27.9
2023-08-09,Colaba_IMD,18.9067,72.8147,6.5,6.5,18.0,28.3,26.5,23.5
2023-08-10,Colaba_IMD,18.9067,72.8147,7.8,7.8,19.0,27.4,25.4,18.9
2023-08-11,Colaba_IMD,18.9067,72.8147,4.3,4.3,13.0,28.2,26.0,17.9
2023-08-12,Colaba_IMD,18.9067,72.8147,7.6,7.6,21.0,27.1,24.0,21.3
2023-08-13,Colaba_IMD,18.9067,72.8147,6.1,6.1,22.0,27.9,26.3,26.3
2023-08-14,Colaba_IMD,18.9067,72.8147,3.4,3.4,9.0,28.6,26.3,29.9
2023-08-15,Colaba_IMD,18.9067,72.8147,4.6,4.6,18.0,27.9,26.6,23.4
2023-08-16,Colaba_IMD,18.9067,72.8147,4.1,4.1,17.0,28.1,25.6,25.2
2023-08-17,Colaba_IMD,18.9067,72.8147,4.2,4.2,13.0,28.0,26.1,25.0
2023-08-18,Colaba_IMD,18.9067,72.8147,2.0,2.0,10.0,28.0,26.1,22.0
2023-08-19,Colaba_IMD,18.9067,72.8147,9.2,9.2,23.0,28.0,25.8,24.1
2023-08-20,Colaba_IMD,18.9067,72.8147,16.8,16.8,23.0,26.9,24.9,18.3
2023-08-21,Colaba_IMD,18.9067,72.8147,6.4,6.4,18.0,28.1,25.5,19.0
2023-08-22,Colaba_IMD,18.9067,72.8147,6.6,6.6,18.0,27.7,25.8,20.5
2023-08-23,Colaba_IMD,18.9067,72.8147,2.1,2.1,9.0,28.4,26.1,24.4
2023-08-24,Colaba_IMD,18.9067,72.8147,6.7,6.7,23.0,27.1,26.0,26.2
2023-08-25,Colaba_IMD,18.9067,72.8147,10.9,10.9,23.0,27.8,25.7,25.2
2023-08-26,Colaba_IMD,18.9067,72.8147,16.7,16.7,22.0,28.2,25.2,24.8
2023-08-27,Colaba_IMD,18.9067,72.8147,13.9,13.9,22.0,27.4,23.7,19.8
2023-08-28,Colaba_IMD,18.9067,72.8147,7.6,7.6,19.0,26.4,25.2,22.5
2023-08-29,Colaba_IMD,18.9067,72.8147,2.6,2.6,11.0,27.7,25.4,15.5
2023-08-30,Colaba_IMD,18.9067,72.8147,0.4,0.4,4.0,28.1,24.9,16.2
2023-08-31,Colaba_IMD,18.9067,72.8147,0.0,0.0,0.0,28.5,25.1,19.9
2023-09-01,Colaba_IMD,18.9067,72.8147,1.2,1.2,4.0,29.1,24.8,21.9
2023-09-02,Colaba_IMD,18.9067,72.8147,4.6,4.6,6.0,28.2,25.3,15.0
2023-09-03,Colaba_IMD,18.9067,72.8147,4.6,4.6,16.0,28.5,26.0,21.1
2023-09-04,Colaba_IMD,18.9067,72.8147,0.5,0.5,5.0,28.9,24.9,22.9
2023-09-05,Colaba_IMD,18.9067,72.8147,1.1,1.1,7.0,28.4,26.2,21.3
2023-09-06,Colaba_IMD,18.9067,72.8147,2.4,2.4,13.0,28.9,27.3,21.6
